"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0ytvsZOerGzUWfHXVT2Sgy","Eternal Youth","spotify:artist:4CWpoyuE7e9NvBkUSTmJfq","RŮDE","spotify:album:6STwjBCu3CTEViSxJChKlV","Eternal Youth","spotify:artist:4CWpoyuE7e9NvBkUSTmJfq","RŮDE","2017-08-07","https://i.scdn.co/image/ab67616d0000b273097f3d06dd8726a91f526e21","1","1","205766","https://p.scdn.co/mp3-preview/382362d729212567cb7c9048c89807a5f31a0c19?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","QZ8LD1727702","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:67WnvvtIlyQy33fv6Td7B3","Exposed","spotify:artist:6jNwV0P142cXxXanOl9Ylo, spotify:artist:4nEs5Ln0E5g3UtNu8suntA","APEK, April Bender","spotify:album:3hFJjmqcoqY0yrzSpwPFbf","Exposed","spotify:artist:6jNwV0P142cXxXanOl9Ylo, spotify:artist:4nEs5Ln0E5g3UtNu8suntA","APEK, April Bender","2018-12-07","https://i.scdn.co/image/ab67616d0000b2736b97e4bb8f04b5cafe1efb61","1","1","215652","https://p.scdn.co/mp3-preview/f6628915df14f9e72bd0e0c07294cefcf89b9cff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","GBLV61806372","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:1JhbIBrhi6iqccADvrBIh2","Unbroken","spotify:artist:1vaJtw85EDccyv1uf5OoIb, spotify:artist:29siAJ78u7y79BYOyh0lbp","MVSE, Luma","spotify:album:3uvwTtDB6skwecTPEpcNxA","Unbroken","spotify:artist:1vaJtw85EDccyv1uf5OoIb","MVSE","2021-02-26","https://i.scdn.co/image/ab67616d0000b273442f847a6040e498dd25e604","1","1","208500","https://p.scdn.co/mp3-preview/523dc4aeb668435bc452807827346a9e9b3dff70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB2LD2110031","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:6Chmtc1Zt9d81yn0x1TK2u","Memories","spotify:artist:7iHTJPF1k1e9SF1BwqbAe0, spotify:artist:2pAjU5iA2LSqy1junlcA6P","NATIIVE, FINLAY","spotify:album:7prU4MLUCqyd1UnpyEYfxt","Memories","spotify:artist:7iHTJPF1k1e9SF1BwqbAe0, spotify:artist:2pAjU5iA2LSqy1junlcA6P","NATIIVE, FINLAY","2018-06-29","https://i.scdn.co/image/ab67616d0000b273be7d4bb719db3d7b77fbda81","1","1","243530","https://p.scdn.co/mp3-preview/8a7557107f77c753f35becf6476e3e979723b091?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","QZDA51826755","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:73QyyUMMvtNELmULI4FOsp","You for Me","spotify:artist:1IueXOQyABrMOprrzwQJWN, spotify:artist:5CCwRZC6euC8Odo6y9X8jr","Sigala, Rita Ora","spotify:album:2iylTVQEMYGQ9CUgn9MAAT","You for Me","spotify:artist:1IueXOQyABrMOprrzwQJWN, spotify:artist:5CCwRZC6euC8Odo6y9X8jr","Sigala, Rita Ora","2021-07-02","https://i.scdn.co/image/ab67616d0000b273f27f159d52482679d2bf2985","1","1","175435","https://p.scdn.co/mp3-preview/0c9e7beb2497255f7d76bba55cb76c1aec5cb452?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","GBCEN2100072","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:4sJqSKPc5fZ5OZ8JiVI44N","Stranger Things (feat. OneRepublic)","spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","Kygo, OneRepublic","spotify:album:47oyrKaeobswT4T8zyaxdM","Kids in Love","spotify:artist:23fqKkggKUBHNkbKtXEls4","Kygo","2017-11-03","https://i.scdn.co/image/ab67616d0000b273238d888f4282893ed8f83f2a","1","4","221440","https://p.scdn.co/mp3-preview/0f5f8d2475333d667233914169504646c243ce6c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","SEBGA1700446","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:4QwNKEWMM7dyLB7Ew9DHHg","Lonely Together - (feat. Rita Ora) Alan Walker Remix","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:5CCwRZC6euC8Odo6y9X8jr, spotify:artist:7vk5e3vY1uw9plTHJAMwjN","Avicii, Rita Ora, Alan Walker","spotify:album:31gLK2SKwtqNogrwMRIyQ0","Lonely Together (Remixes)","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2017-11-17","https://i.scdn.co/image/ab67616d0000b27389211c279aeda3340c161c41","1","1","179760","https://p.scdn.co/mp3-preview/1c2a0852db5eab5e694b51539abdc9f690a24368?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","SE5R71700144","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:1rIKgCH4H52lrvDcz50hS8","Lush Life","spotify:artist:1Xylc3o4UrD53lo9CvFvVg","Zara Larsson","spotify:album:5YLRVHDVRw3QqWbeTGpC5B","So Good","spotify:artist:1Xylc3o4UrD53lo9CvFvVg","Zara Larsson","2017-03-17","https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3","1","2","201122","https://p.scdn.co/mp3-preview/2f14e67d9660815897317b300241b228e40bcd97?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","SEWEE1500509","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:3ihpDP7D2ZK769grmaGjlO","Pandora","spotify:artist:4SGDDnlwi5G42HTGzYl2Fc, spotify:artist:0zJa53LLSg4TcZ5Lm4zFB8","2WEI, Edda Hayes","spotify:album:4dxh48ZuZtwKbMQ5GCm0UI","Pandora","spotify:artist:4SGDDnlwi5G42HTGzYl2Fc, spotify:artist:0zJa53LLSg4TcZ5Lm4zFB8","2WEI, Edda Hayes","2021-09-08","https://i.scdn.co/image/ab67616d0000b273128cfe63ad65496b755401a7","1","1","221757","https://p.scdn.co/mp3-preview/1800aeb771cd4f20ed33e5fc302f2df41d3c1b94?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US43C1620267","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:5NmENli4oodYuWrI0vSGK4","Why We Lose","spotify:artist:2sf28o6euxEDpYkG9dMtuM, spotify:artist:3GI8jWO0jwqs0qX3OtlbqY","Cartoon, Coleman Trapp","spotify:album:3RNJagqH7R68xyYoj2YwFR","Why We Lose","spotify:artist:2sf28o6euxEDpYkG9dMtuM","Cartoon","2015-06-11","https://i.scdn.co/image/ab67616d0000b273cc59b986696d9bc38ae44d3c","1","1","197485","https://p.scdn.co/mp3-preview/4a4018c50ca10fcd5eb9789f91940d302c04f786?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB2LD0902007","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:0y45wRBOnGNyrotk7HqWFv","Wonderland","spotify:artist:2xW3pBjCngD69hC1wIUgjA","Axel Johansson","spotify:album:6cuy7buOaJ68MVkQ6Atmor","Wonderland","spotify:artist:2xW3pBjCngD69hC1wIUgjA","Axel Johansson","2021-01-29","https://i.scdn.co/image/ab67616d0000b273e93cf0e0abc4174dd5c13a2b","1","1","215987","https://p.scdn.co/mp3-preview/ce6c0571e88bf346ed3e439a35f8496606e8b2b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","DK4YA2117121","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:0jvqmWRCyv7xnxqrtinbHJ","Next To Me (feat. Tina Stachowiak)","spotify:artist:2xW3pBjCngD69hC1wIUgjA, spotify:artist:1kGTLuWrXcKIc0ocyMAY7Y","Axel Johansson, Tina Stachowiak","spotify:album:2vmWPG2zs3LXAMsfkMOXh6","Next To Me (feat. Tina Stachowiak)","spotify:artist:2xW3pBjCngD69hC1wIUgjA, spotify:artist:1kGTLuWrXcKIc0ocyMAY7Y","Axel Johansson, Tina Stachowiak","2018-04-20","https://i.scdn.co/image/ab67616d0000b273a27699e5a72dada4313d4651","1","1","179500","https://p.scdn.co/mp3-preview/88ab16b04a84a2629e1db82358bca7825b43ffec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","DK4YA1805401","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:7CQjnYsGLdtcrsp95oBpCv","Close To The Sun","spotify:artist:3OKg7YbOIatODzkRIbLJR4, spotify:artist:4DTbdShHu2RPYEEMUp2XWV","TheFatRat, Anjulie","spotify:album:7y8zbzL99LECqYRDPGmxh7","Close To The Sun","spotify:artist:3OKg7YbOIatODzkRIbLJR4, spotify:artist:4DTbdShHu2RPYEEMUp2XWV","TheFatRat, Anjulie","2019-09-20","https://i.scdn.co/image/ab67616d0000b2733585e6b4f6910a956dc5e35a","1","1","192239","https://p.scdn.co/mp3-preview/dd7eb023aa6a447063aeba89ef8e29801c488cda?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","DELJ81944286","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:4dyrqiXUcK29hzrL2elqO3","Like It Is","spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:1Xylc3o4UrD53lo9CvFvVg, spotify:artist:5LHRHt1k9lMyONurDHEdrp","Kygo, Zara Larsson, Tyga","spotify:album:7tcs1X9pzFvcLOPuhCstQJ","Golden Hour","spotify:artist:23fqKkggKUBHNkbKtXEls4","Kygo","2020-05-29","https://i.scdn.co/image/ab67616d0000b27380368f0aa8f90c51674f9dd2","1","15","183067","https://p.scdn.co/mp3-preview/d2956cc5f272d41622b2caeb5b69d8e9a2a456c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","SEBGA2000135","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:21UciS9u65KNCmrNXAToxK","Deep End","spotify:artist:7d5SfGXKpgS3JK8BFIq59h","William Black","spotify:album:6EGOIYk1sgkYq8XevCOjmF","Deep End","spotify:artist:7d5SfGXKpgS3JK8BFIq59h","William Black","2021-02-19","https://i.scdn.co/image/ab67616d0000b273b142219f61f32015ad45f38b","1","1","208421","https://p.scdn.co/mp3-preview/58df8d6c9a4050cae2fb3b94dd45bf274989af74?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBKPL2138922","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:66aopuYEZqzKnZKts9cYzn","Not Over You","spotify:artist:2KjxvxgJvbwweNVRMSuIRG, spotify:artist:60osBGZW2H9FtEecIfybMt","Hoang, Daye","spotify:album:63u2OVL3de5BHi7ySDY9oU","Not Over You","spotify:artist:2KjxvxgJvbwweNVRMSuIRG, spotify:artist:60osBGZW2H9FtEecIfybMt","Hoang, Daye","2021-08-13","https://i.scdn.co/image/ab67616d0000b273cab4454080893e5cba49d552","1","1","197370","https://p.scdn.co/mp3-preview/c75c0ec167a10dbfe54d7b016fc3997ad2325460?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","QZK6J2127917","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:1C0bqVWvJOBi58G1SNgp0k","Hiding In The Blue","spotify:artist:3OKg7YbOIatODzkRIbLJR4, spotify:artist:0xD6n0wj7aqV5g5LcRNBUd","TheFatRat, RIELL","spotify:album:7vRWvZjtJp4iLPmv91aotA","Hiding In The Blue","spotify:artist:3OKg7YbOIatODzkRIbLJR4, spotify:artist:0xD6n0wj7aqV5g5LcRNBUd","TheFatRat, RIELL","2021-07-09","https://i.scdn.co/image/ab67616d0000b273939213aed318406da7c29acb","1","1","221700","https://p.scdn.co/mp3-preview/6708441a634239a68d5cdb42ff5c7b00d00800ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","DEZC62102941","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:6BDLcvvtyJD2vnXRDi1IjQ","Rush Over Me","spotify:artist:6fcTRFpz0yH79qSKfof7lp, spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:4LZ4De2MoO3lP6QaNCfvcu, spotify:artist:1sKIizVYeHkGy7Tjmn9QRj","Seven Lions, ILLENIUM, Said The Sky, HALIENE","spotify:album:5JdLqOdUxTZkyAb1MEYj8P","Rush Over Me","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-10-10","https://i.scdn.co/image/ab67616d0000b273d60e5cac1691f8b02a6351e7","1","1","259555","https://p.scdn.co/mp3-preview/d6fa1a97e143c978421fef4d02d6cfac19aca637?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCACS1613932","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:0pzGsgrMvEtHZW6XzpY6Cs","Bring Me Back","spotify:artist:3V8H59FqUdudlO1Fl019tg, spotify:artist:0OE65qjIKHqSyU7YWpOQrv","Miles Away, Ridgely","spotify:album:5sIfNTG9Yp5bzYPcWxgEWo","Bring Me Back","spotify:artist:3V8H59FqUdudlO1Fl019tg","Miles Away","2020-11-20","https://i.scdn.co/image/ab67616d0000b27396b9b2e2a563b89d309cb240","1","1","219000","https://p.scdn.co/mp3-preview/ea429cb9be702ba8d882398b07df3b43952d9740?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USLZJ2052157","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:4vsAUbPb6q9FpC4AGBFdVh","tomorrow tonight","spotify:artist:00TKPo9MxwZ0j4ooveIxWZ","Loote","spotify:album:0hc021mB0QDSF4uCTr3Ki7","lost","spotify:artist:00TKPo9MxwZ0j4ooveIxWZ","Loote","2019-06-14","https://i.scdn.co/image/ab67616d0000b2733b524e973b13737390949a4f","1","3","202600","https://p.scdn.co/mp3-preview/571ba9589f262cfd2f4d16aca99ca856de7c0b2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USUM71908521","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:022gtO2qA9EwjWrXu7OiVt","Royalty","spotify:artist:3exvMmrLV6o4R42YnG3Id6, spotify:artist:1HD6q5dxREv64GOc3H7vBs, spotify:artist:38wxcfNEqMwuPniHvplin5","Egzod, Maestro Chives, Neoni","spotify:album:29jBoJuXmVcMPZG6xCmfQq","Royalty","spotify:artist:3exvMmrLV6o4R42YnG3Id6, spotify:artist:1HD6q5dxREv64GOc3H7vBs","Egzod, Maestro Chives","2021-04-22","https://i.scdn.co/image/ab67616d0000b273a6568e80b793fd4b79832bf2","1","1","223520","https://p.scdn.co/mp3-preview/f26614ffdc82bb3b836c167ede23c2c99d9ac555?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB2LD2110089","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:0eu4C55hL6x29mmeAjytzC","Life Goes On","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","spotify:album:5vP0fNictdWyU48o83Q7ob","Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","2021-05-28","https://i.scdn.co/image/ab67616d0000b2731c5a484110522f2b9c7038cc","1","1","161803","https://p.scdn.co/mp3-preview/c04accf431dc01e6c87181f80d4c2d50d055bf47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USAT22007153","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:5IIybI1oiOCY3DRUrpQ7zA","La vie en rose","spotify:artist:19eLuQmk9aCobbVDHc6eek","Louis Armstrong","spotify:album:6yKeev1MnyUbFjhNHWsFFK","C'est Si Bon","spotify:artist:19eLuQmk9aCobbVDHc6eek","Louis Armstrong","1990-09-06","https://i.scdn.co/image/ab67616d0000b273a6e72e3c24857c296e42bd75","1","4","206826","https://p.scdn.co/mp3-preview/f8a1d349291be2c63b4609b53b9d2274d66b7cc8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMC15076528","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:23gk3dYysgp4FmWyZ2tOZF","Live Fast - PUBGM","spotify:artist:7vk5e3vY1uw9plTHJAMwjN, spotify:artist:13ubrt8QOOCPljQ2FL1Kca, spotify:artist:7Gui07OSDQGktpwL3oH8yt","Alan Walker, A$AP Rocky, Kameron","spotify:album:7lqYFm2Xotd6xTbjFzT5hg","Live Fast (PUBGM)","spotify:artist:7vk5e3vY1uw9plTHJAMwjN, spotify:artist:13ubrt8QOOCPljQ2FL1Kca, spotify:artist:7Gui07OSDQGktpwL3oH8yt","Alan Walker, A$AP Rocky, Kameron","2019-07-25","https://i.scdn.co/image/ab67616d0000b27332db9007f0a0637157a9fa52","1","1","225096","https://p.scdn.co/mp3-preview/2f20ea9a35ec60f3171eb98ea4b84d60305b5397?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","NOG841903010","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:6l0Ky2PycJV1Bz88kFeVGL","Capital Letters","spotify:artist:5p7f24Rk5HkUZsaS3BLG5F, spotify:artist:1okJ4NC308qbtY9LyHn6DO","Hailee Steinfeld, BloodPop®","spotify:album:4w0N1CaZwQ5RPIuawqlYyy","Fifty Shades Freed (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2018-02-09","https://i.scdn.co/image/ab67616d0000b2736cd9798b6ace10ff98d1abdd","1","1","219373","https://p.scdn.co/mp3-preview/411ad87495ab0cd6b1d6eaa1df9e73cc4c1c2423?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USQ4E1703340","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:0jWgAnTrNZmOGmqgvHhZEm","What's Up?","spotify:artist:0Je74SitssvJg1w4Ra2EK7","4 Non Blondes","spotify:album:2P8M5eo4zWFD0JJtH4D0iA","Bigger, Better, Faster, More !","spotify:artist:0Je74SitssvJg1w4Ra2EK7","4 Non Blondes","1992-01-01","https://i.scdn.co/image/ab67616d0000b273381371cb8ce680d0dc324600","1","3","295533","https://p.scdn.co/mp3-preview/e24bda8c6ed805bc0c0cf62059034c0010f36b1e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USIR19200553","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:1PmXm1881bonBI1AlG5uaH","Livin' in the Sunlight, Lovin' in the Moon Light","spotify:artist:0Nc79lkTxXLSIIHDB8mqJC","Tiny Tim","spotify:album:6Oimi4JAkSAH3qhZmswoE9","God Bless Tiny Tim","spotify:artist:0Nc79lkTxXLSIIHDB8mqJC","Tiny Tim","1968","https://i.scdn.co/image/ab67616d0000b273cea8b273d59bb63ce43364c7","1","3","125933","https://p.scdn.co/mp3-preview/c0070be330e2d46dc7cbbe1810bb716cc08713b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USRE10401706","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:18AJRdgUoO9EYn11N7xzaT","Habits (Stay High)","spotify:artist:4NHQUGzhtTLFvgF5SZesLK","Tove Lo","spotify:album:5Z5O36p7BivXzkucc0PAfw","Queen Of The Clouds","spotify:artist:4NHQUGzhtTLFvgF5SZesLK","Tove Lo","2014-09-24","https://i.scdn.co/image/ab67616d0000b27370cd79659edf4d5fec0840b8","1","13","209160","https://p.scdn.co/mp3-preview/c84f413ef8f0d75341730da1916758d653e43050?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","SE3NM1300101","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:0xTGfdrWzJLKRD4U6hxSsg","Addicted To A Memory","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:0fs8oBR1rx7JIXZi75h7Uu","Zedd, Bahari","spotify:album:4jKdXIJckKh7la6xHuKwRT","True Colors","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","2015-05-18","https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d","1","1","303160","https://p.scdn.co/mp3-preview/ff15cb2ac3807fd1d63e63adf21e5a48956615a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USUM71505089","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:1NpW5kyvO4XrNJ3rnfcNy3","Wild Ones (feat. Sia)","spotify:artist:0jnsk9HBra6NMjO2oANoPY, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Flo Rida, Sia","spotify:album:7eLwoxxWs6lfkVYJGkGNbk","Wild Ones","spotify:artist:0jnsk9HBra6NMjO2oANoPY","Flo Rida","2012-06-22","https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09","1","2","232946","https://p.scdn.co/mp3-preview/d508be7a9bbcfafb67a58ff3b7f6954881d0c6b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USAT21104103","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:3inV9bxfPe0tv2GrTkEI5R","Find Our Way (feat. klei)","spotify:artist:5w39eY1aNDybnDGTNgVt3r, spotify:artist:04Tq9kLCxG1auw8xfUD4Mp","Midnight Kids, klei","spotify:album:04TaFa6rs8Vufkaf9qa1SF","Find Our Way (feat. klei)","spotify:artist:5w39eY1aNDybnDGTNgVt3r","Midnight Kids","2018-10-01","https://i.scdn.co/image/ab67616d0000b27300a72f7f5f6587a15b3be8fb","1","1","206608","https://p.scdn.co/mp3-preview/d03858ea74c65b51867c83aa59cab7709b998a54?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","QZDA51826194","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","I Like Me Better","spotify:artist:5JZ7CnR6gTvEMKX4g70Amv","Lauv","spotify:album:7lqieLm717j9Z8JrG7POkS","I met you when I was 18. (the playlist)","spotify:artist:5JZ7CnR6gTvEMKX4g70Amv","Lauv","2018-05-31","https://i.scdn.co/image/ab67616d0000b2735355919e31efac9b14c45c49","1","1","197436","https://p.scdn.co/mp3-preview/57bf51d254e2e01819ec8e013f4ed1c1fff8e50e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","GBWWP1702907","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:1y4Kln6VEjQMpmHW7j9GeY","Cut Your Teeth - Kygo Remix","spotify:artist:6KcmUwBzfwLaYxdfIboqcp, spotify:artist:23fqKkggKUBHNkbKtXEls4","Kyla La Grange, Kygo","spotify:album:2i4AbvFA9e6XszmH1x4G2h","Cut Your Teeth (Kygo Remix)","spotify:artist:6KcmUwBzfwLaYxdfIboqcp, spotify:artist:23fqKkggKUBHNkbKtXEls4","Kyla La Grange, Kygo","2014-03-14","https://i.scdn.co/image/ab67616d0000b2738fa61ea1950383f2927999a4","1","1","399013","https://p.scdn.co/mp3-preview/ea5bb148959597253c38b56c8b339287d746b958?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","GBARL1400295","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:1J2EmhjTmHQxLShYQK7Xti","Forever Young","spotify:artist:6t9ucCmbp0yzfgKpSLl7XL, spotify:artist:4PoDl8ZLsbbdeNBrEC1eSH","UNDRESSD, Ellie May","spotify:album:1x9q23elJDl1E1PzmaoMS8","Forever Young","spotify:artist:6t9ucCmbp0yzfgKpSLl7XL, spotify:artist:4PoDl8ZLsbbdeNBrEC1eSH","UNDRESSD, Ellie May","2019-05-17","https://i.scdn.co/image/ab67616d0000b2738f23dac3b49a09617b2dc104","1","1","201765","https://p.scdn.co/mp3-preview/57c038557ad4eae2e8e6a3afa03fcec73532c7b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","SE47Z1900401","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:2Y6wXxB9QpckJTkFkcUY3o","Love How It Hurts (feat. Tina Stachowiak)","spotify:artist:2xW3pBjCngD69hC1wIUgjA, spotify:artist:1kGTLuWrXcKIc0ocyMAY7Y","Axel Johansson, Tina Stachowiak","spotify:album:7m8Cd4qzfutktde4tg7cDZ","Love How It Hurts (feat. Tina Stachowiak)","spotify:artist:2xW3pBjCngD69hC1wIUgjA, spotify:artist:1kGTLuWrXcKIc0ocyMAY7Y","Axel Johansson, Tina Stachowiak","2020-05-29","https://i.scdn.co/image/ab67616d0000b2733e4ae05317dc082feda2a95c","1","1","199800","https://p.scdn.co/mp3-preview/984d84ba673ba1829dc8538af2e3d7123cc955a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","DK4YA2008801","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:5P5FCOdSPfdfsUSTIarysd","Never Be The Same - Crystal Skies Remix","spotify:artist:521qvhdobR0GzhvU6TFw76, spotify:artist:6kDXH8d9LugUAsHIozzDAI, spotify:artist:6HraHl4uwIQFixUu3J49BK","Tritonal, Rosie Darling, Crystal Skies","spotify:album:1qBi0EmMX0EavraiaAjXzE","Never Be The Same (Remixes)","spotify:artist:521qvhdobR0GzhvU6TFw76","Tritonal","2019-12-13","https://i.scdn.co/image/ab67616d0000b27384a018472506bb818a74a98c","1","2","219375","https://p.scdn.co/mp3-preview/accec46cf758c63a1f7ccd9f9cdf7bd7f8323654?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","GBLV61918741","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
"spotify:track:7mazffu6nlIv0rtRyPDMTD","Find You","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:1mU61l2mcjEFraXZLpvVMo, spotify:artist:2zd9YxlsQvA5mkZ1NarYVQ","Zedd, Matthew Koma, Miriam Bryant","spotify:album:7iC7iQaeRrG33H6VInfl00","Clarity (Deluxe)","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Zedd","2014-01-01","https://i.scdn.co/image/ab67616d0000b27339667b8510033317b3553ca4","1","17","204346","https://p.scdn.co/mp3-preview/77dec06c94c6d7727e10d095451c02c4572ac0cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USUM71400263","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2022-05-28T04:33:21Z"
